Time,Temperature
1969-06-01 00:00:00,17.5
1969-07-01 00:00:00,16.1
1969-08-01 00:00:00,17.44
1969-09-01 00:00:00,14.95
1969-10-01 00:00:00,10.68
1969-11-01 00:00:00,7.62
1969-12-01 00:00:00,2.14
1970-01-01 00:00:00,1.87
1970-02-01 00:00:00,3.42
1970-03-01 00:00:00,2.88
1970-04-01 00:00:00,8.9
1970-05-01 00:00:00,14.24
1970-06-01 00:00:00,14.15
1970-07-01 00:00:00,18.37
1970-08-01 00:00:00,17.62
1970-09-01 00:00:00,13.95
1970-10-01 00:00:00,10.8
1970-11-01 00:00:00,5.04
1970-12-01 00:00:00,4.67
1971-01-01 00:00:00,1.08
1971-02-01 00:00:00,4.09
1971-03-01 00:00:00,6.95
1971-04-01 00:00:00,7.86
1971-05-01 00:00:00,11.7
1971-06-01 00:00:00,13.85
1971-07-01 00:00:00,17.54
1971-08-01 00:00:00,16.15
1971-09-01 00:00:00,12.11
1971-10-01 00:00:00,9.21
1971-11-01 00:00:00,5.76
1971-12-01 00:00:00,3.35
1972-01-01 00:00:00,2.22
1972-02-01 00:00:00,2.59
1972-03-01 00:00:00,5.45
1972-04-01 00:00:00,6.46
1972-05-01 00:00:00,12.61
1972-06-01 00:00:00,16.59
1972-07-01 00:00:00,17.32
1972-08-01 00:00:00,18.79
1972-09-01 00:00:00,15.43
1972-10-01 00:00:00,9.34
1972-11-01 00:00:00,5.37
1972-12-01 00:00:00,2.69
1973-01-01 00:00:00,5.31
1973-02-01 00:00:00,4.68
1973-03-01 00:00:00,6.29
1973-04-01 00:00:00,9.39
1973-05-01 00:00:00,11.7
1973-06-01 00:00:00,14.97
1973-07-01 00:00:00,15.79
1973-08-01 00:00:00,17.25
1973-09-01 00:00:00,13.24
1973-10-01 00:00:00,6.9
1973-11-01 00:00:00,6.37
1973-12-01 00:00:00,6.65
1974-01-01 00:00:00,6.01
1974-02-01 00:00:00,3.6
1974-03-01 00:00:00,4.54
1974-04-01 00:00:00,7.64
1974-05-01 00:00:00,11.37
1974-06-01 00:00:00,15.14
1974-07-01 00:00:00,18.26
1974-08-01 00:00:00,19.84
1974-09-01 00:00:00,15.58
1974-10-01 00:00:00,8.78
1974-11-01 00:00:00,5.17
1974-12-01 00:00:00,2.51
1975-01-01 00:00:00,3.66
1975-02-01 00:00:00,2.77
1975-03-01 00:00:00,3.68
1975-04-01 00:00:00,7.86
1975-05-01 00:00:00,13.67
1975-06-01 00:00:00,18.71
1975-07-01 00:00:00,20.05
1975-08-01 00:00:00,18.29
1975-09-01 00:00:00,14.1
1975-10-01 00:00:00,11.37
1975-11-01 00:00:00,6.37
1975-12-01 00:00:00,1.2
1976-01-01 00:00:00,2.63
1976-02-01 00:00:00,5.03
1976-03-01 00:00:00,7.32
1976-04-01 00:00:00,6.59
1976-05-01 00:00:00,11.88
1976-06-01 00:00:00,14.58
1976-07-01 00:00:00,17.02
1976-08-01 00:00:00,16.33
1976-09-01 00:00:00,13.31
1976-10-01 00:00:00,11.8
1976-11-01 00:00:00,6.5
1976-12-01 00:00:00,4.56
1977-01-01 00:00:00,2.52
1977-02-01 00:00:00,1.17
1977-03-01 00:00:00,6.39
1977-04-01 00:00:00,7.28
1977-05-01 00:00:00,12.06
1977-06-01 00:00:00,14.75
1977-07-01 00:00:00,15.69
1977-08-01 00:00:00,15.63
1977-09-01 00:00:00,13.57
1977-10-01 00:00:00,10.87
1977-11-01 00:00:00,5.51
1977-12-01 00:00:00,2.67
1978-01-01 00:00:00,-2.19
1978-02-01 00:00:00,0.19
1978-03-01 00:00:00,4.99
1978-04-01 00:00:00,7.59
1978-05-01 00:00:00,11.82
1978-06-01 00:00:00,15.55
1978-07-01 00:00:00,16.48
1978-08-01 00:00:00,15.78
1978-09-01 00:00:00,14.22
1978-10-01 00:00:00,11.2
1978-11-01 00:00:00,5.58
1978-12-01 00:00:00,5.41
1979-01-01 00:00:00,0.25
1979-02-01 00:00:00,4.98
1979-03-01 00:00:00,5.13
1979-04-01 00:00:00,7.71
1979-05-01 00:00:00,11.83
1979-06-01 00:00:00,14.64
1979-07-01 00:00:00,15.48
1979-08-01 00:00:00,17.33
1979-09-01 00:00:00,15.35
1979-10-01 00:00:00,9.35
1979-11-01 00:00:00,4.34
1979-12-01 00:00:00,2.79
1980-01-01 00:00:00,2.05
1980-02-01 00:00:00,1.3
1980-03-01 00:00:00,8.39
1980-04-01 00:00:00,8.61
1980-05-01 00:00:00,13.0
1980-06-01 00:00:00,14.75
1980-07-01 00:00:00,16.61
1980-08-01 00:00:00,17.15
1980-09-01 00:00:00,14.98
1980-10-01 00:00:00,9.16
1980-11-01 00:00:00,6.44
1980-12-01 00:00:00,0.74
1981-01-01 00:00:00,0.95
1981-02-01 00:00:00,2.92
1981-03-01 00:00:00,5.48
1981-04-01 00:00:00,7.79
1981-05-01 00:00:00,12.9
1981-06-01 00:00:00,16.66
1981-07-01 00:00:00,18.96
1981-08-01 00:00:00,17.36
1981-09-01 00:00:00,16.5
1981-10-01 00:00:00,10.81
1981-11-01 00:00:00,7.69
1981-12-01 00:00:00,3.57
1982-01-01 00:00:00,5.35
1982-02-01 00:00:00,0.59
1982-03-01 00:00:00,5.72
1982-04-01 00:00:00,8.52
1982-05-01 00:00:00,10.69
1982-06-01 00:00:00,16.52
1982-07-01 00:00:00,20.81
1982-08-01 00:00:00,18.83
1982-09-01 00:00:00,14.42
1982-10-01 00:00:00,10.61
1982-11-01 00:00:00,5.84
1982-12-01 00:00:00,3.52
1983-01-01 00:00:00,3.11
1983-02-01 00:00:00,2.13
1983-03-01 00:00:00,4.06
1983-04-01 00:00:00,7.98
1983-05-01 00:00:00,10.27
1983-06-01 00:00:00,14.25
1983-07-01 00:00:00,16.68
1983-08-01 00:00:00,18.03
1983-09-01 00:00:00,13.52
1983-10-01 00:00:00,11.38
1983-11-01 00:00:00,8.19
1983-12-01 00:00:00,3.87
1984-01-01 00:00:00,-3.09
1984-02-01 00:00:00,-0.31
1984-03-01 00:00:00,4.0
1984-04-01 00:00:00,8.56
1984-05-01 00:00:00,13.08
1984-06-01 00:00:00,13.88
1984-07-01 00:00:00,17.77
1984-08-01 00:00:00,16.23
1984-09-01 00:00:00,14.92
1984-10-01 00:00:00,10.47
1984-11-01 00:00:00,2.57
1984-12-01 00:00:00,5.32
1985-01-01 00:00:00,2.3
1985-02-01 00:00:00,-3.76
1985-03-01 00:00:00,4.32
1985-04-01 00:00:00,6.1
1985-05-01 00:00:00,13.38
1985-06-01 00:00:00,16.7
1985-07-01 00:00:00,17.43
1985-08-01 00:00:00,16.27
1985-09-01 00:00:00,11.93
1985-10-01 00:00:00,11.69
1985-11-01 00:00:00,7.48
1985-12-01 00:00:00,4.47
1986-01-01 00:00:00,-3.09
1986-02-01 00:00:00,1.88
1986-03-01 00:00:00,2.51
1986-04-01 00:00:00,10.64
1986-05-01 00:00:00,10.2
1986-06-01 00:00:00,14.02
1986-07-01 00:00:00,17.13
1986-08-01 00:00:00,16.65
1986-09-01 00:00:00,15.6
1986-10-01 00:00:00,11.06
1986-11-01 00:00:00,6.09
1986-12-01 00:00:00,3.78
1987-01-01 00:00:00,5.6
1987-02-01 00:00:00,3.93
1987-03-01 00:00:00,5.12
1987-04-01 00:00:00,8.97
1987-05-01 00:00:00,14.2
1987-06-01 00:00:00,15.06
1987-07-01 00:00:00,16.28
1987-08-01 00:00:00,17.37
1987-09-01 00:00:00,13.98
1987-10-01 00:00:00,11.2
1987-11-01 00:00:00,5.37
1987-12-01 00:00:00,6.33
1988-01-01 00:00:00,3.85
1988-02-01 00:00:00,4.58
1988-03-01 00:00:00,8.54
1988-04-01 00:00:00,7.14
1988-05-01 00:00:00,15.02
1988-06-01 00:00:00,15.83
1988-07-01 00:00:00,18.6
1988-08-01 00:00:00,17.92
1988-09-01 00:00:00,15.58
1988-10-01 00:00:00,12.32
1988-11-01 00:00:00,5.31
1988-12-01 00:00:00,4.56
1989-01-01 00:00:00,4.46
1989-02-01 00:00:00,7.41
1989-03-01 00:00:00,8.25
1989-04-01 00:00:00,8.38
1989-05-01 00:00:00,14.59
1989-06-01 00:00:00,15.07
1989-07-01 00:00:00,17.67
1989-08-01 00:00:00,19.52
1989-09-01 00:00:00,13.19
1989-10-01 00:00:00,12.19
1989-11-01 00:00:00,6.14
1989-12-01 00:00:00,3.19
1990-01-01 00:00:00,2.91
1990-02-01 00:00:00,-0.36
1990-03-01 00:00:00,8.51
1990-04-01 00:00:00,8.33
1990-05-01 00:00:00,10.39
1990-06-01 00:00:00,13.24
1990-07-01 00:00:00,19.13
1990-08-01 00:00:00,19.07
1990-09-01 00:00:00,16.15
1990-10-01 00:00:00,10.19
1990-11-01 00:00:00,5.43
1990-12-01 00:00:00,2.9
1991-01-01 00:00:00,2.35
1991-02-01 00:00:00,4.42
1991-03-01 00:00:00,6.81
1991-04-01 00:00:00,8.76
1991-05-01 00:00:00,15.29
1991-06-01 00:00:00,16.83
1991-07-01 00:00:00,18.67
1991-08-01 00:00:00,18.63
1991-09-01 00:00:00,14.48
1991-10-01 00:00:00,8.01
1991-11-01 00:00:00,7.53
1991-12-01 00:00:00,3.63
1992-01-01 00:00:00,4.89
1992-02-01 00:00:00,1.61
1992-03-01 00:00:00,6.05
1992-04-01 00:00:00,11.15
1992-05-01 00:00:00,14.42
1992-06-01 00:00:00,16.61
1992-07-01 00:00:00,16.8
1992-08-01 00:00:00,16.38
1992-09-01 00:00:00,13.39
1992-10-01 00:00:00,9.13
1992-11-01 00:00:00,2.43
1992-12-01 00:00:00,5.09
1993-01-01 00:00:00,4.59
1993-02-01 00:00:00,2.38
1993-03-01 00:00:00,7.8
1993-04-01 00:00:00,8.46
1993-05-01 00:00:00,12.74
1993-06-01 00:00:00,16.2
1993-07-01 00:00:00,21.57
1993-08-01 00:00:00,18.27
1993-09-01 00:00:00,13.73
1993-10-01 00:00:00,9.91
1993-11-01 00:00:00,9.85
1993-12-01 00:00:00,5.57
1994-01-01 00:00:00,3.45
1994-02-01 00:00:00,6.45
1994-03-01 00:00:00,5.31
1994-04-01 00:00:00,9.05
1994-05-01 00:00:00,13.24
1994-06-01 00:00:00,14.96
1994-07-01 00:00:00,20.74
1994-08-01 00:00:00,20.03
1994-09-01 00:00:00,13.84
1994-10-01 00:00:00,13.42
1994-11-01 00:00:00,6.44
1994-12-01 00:00:00,0.56
1995-01-01 00:00:00,0.71
1995-02-01 00:00:00,0.76
1995-03-01 00:00:00,3.64
1995-04-01 00:00:00,9.54
1995-05-01 00:00:00,10.91
1995-06-01 00:00:00,16.21
1995-07-01 00:00:00,16.96
1995-08-01 00:00:00,17.7
1995-09-01 00:00:00,12.75
1995-10-01 00:00:00,10.93
1995-11-01 00:00:00,5.64
1995-12-01 00:00:00,0.53
1996-01-01 00:00:00,-1.13
1996-02-01 00:00:00,5.86
1996-03-01 00:00:00,8.25
1996-04-01 00:00:00,8.17
1996-05-01 00:00:00,13.06
1996-06-01 00:00:00,15.99
1996-07-01 00:00:00,17.63
1996-08-01 00:00:00,20.96
1996-09-01 00:00:00,15.07
1996-10-01 00:00:00,10.04
1996-11-01 00:00:00,6.62
1996-12-01 00:00:00,4.66
1997-01-01 00:00:00,4.12
1997-02-01 00:00:00,5.56
1997-03-01 00:00:00,7.38
1997-04-01 00:00:00,8.9
1997-05-01 00:00:00,14.97
1997-06-01 00:00:00,16.3
1997-07-01 00:00:00,16.62
1997-08-01 00:00:00,17.68
1997-09-01 00:00:00,14.91
1997-10-01 00:00:00,10.04
1997-11-01 00:00:00,3.57
1997-12-01 00:00:00,4.04
1998-01-01 00:00:00,4.86
1998-02-01 00:00:00,2.98
1998-03-01 00:00:00,7.33
1998-04-01 00:00:00,9.84
1998-05-01 00:00:00,14.59
1998-06-01 00:00:00,15.64
1998-07-01 00:00:00,19.6
1998-08-01 00:00:00,18.18
1998-09-01 00:00:00,17.67
1998-10-01 00:00:00,10.66
1998-11-01 00:00:00,5.78
1998-12-01 00:00:00,4.29
1999-01-01 00:00:00,3.59
1999-02-01 00:00:00,5.6
1999-03-01 00:00:00,6.86
1999-04-01 00:00:00,10.05
1999-05-01 00:00:00,14.79
1999-06-01 00:00:00,16.82
1999-07-01 00:00:00,15.57
1999-08-01 00:00:00,18.41
1999-09-01 00:00:00,15.81
1999-10-01 00:00:00,11.38
1999-11-01 00:00:00,7.63
1999-12-01 00:00:00,5.46
2000-01-01 00:00:00,3.04
2000-02-01 00:00:00,4.57
2000-03-01 00:00:00,6.09
2000-04-01 00:00:00,8.02
2000-05-01 00:00:00,14.74
2000-06-01 00:00:00,15.39
2000-07-01 00:00:00,18.9
2000-08-01 00:00:00,19.21
2000-09-01 00:00:00,12.95
2000-10-01 00:00:00,14.15
2000-11-01 00:00:00,6.19
2000-12-01 00:00:00,2.49
2001-01-01 00:00:00,3.48
2001-02-01 00:00:00,6.86
2001-03-01 00:00:00,7.43
2001-04-01 00:00:00,9.45
2001-05-01 00:00:00,13.32
2001-06-01 00:00:00,17.22
2001-07-01 00:00:00,17.77
2001-08-01 00:00:00,18.69
2001-09-01 00:00:00,14.57
2001-10-01 00:00:00,10.31
2001-11-01 00:00:00,8.24
2001-12-01 00:00:00,3.84
2002-01-01 00:00:00,1.92
2002-02-01 00:00:00,1.77
2002-03-01 00:00:00,8.09
2002-04-01 00:00:00,10.02
2002-05-01 00:00:00,13.85
2002-06-01 00:00:00,18.58
2002-07-01 00:00:00,19.53
2002-08-01 00:00:00,20.29
2002-09-01 00:00:00,15.28
2002-10-01 00:00:00,8.02
2002-11-01 00:00:00,7.85
2002-12-01 00:00:00,4.07
2003-01-01 00:00:00,2.98
2003-02-01 00:00:00,4.46
2003-03-01 00:00:00,5.99
2003-04-01 00:00:00,10.37
2003-05-01 00:00:00,12.44
2003-06-01 00:00:00,16.14
2003-07-01 00:00:00,17.39
2003-08-01 00:00:00,19.08
2003-09-01 00:00:00,15.72
2003-10-01 00:00:00,11.57
2003-11-01 00:00:00,6.2
2003-12-01 00:00:00,2.59
2004-01-01 00:00:00,4.27
2004-02-01 00:00:00,1.78
2004-03-01 00:00:00,6.42
2004-04-01 00:00:00,10.26
2004-05-01 00:00:00,13.11
2004-06-01 00:00:00,17.65
2004-07-01 00:00:00,18.4
2004-08-01 00:00:00,16.73
2004-09-01 00:00:00,16.43
2004-10-01 00:00:00,13.67
2004-11-01 00:00:00,6.2
2004-12-01 00:00:00,3.28
2005-01-01 00:00:00,0.96
2005-02-01 00:00:00,2.14
2005-03-01 00:00:00,4.05
2005-04-01 00:00:00,8.94
2005-05-01 00:00:00,13.97
2005-06-01 00:00:00,17.25
2005-07-01 00:00:00,21.58
2005-08-01 00:00:00,16.32
2005-09-01 00:00:00,18.09
2005-10-01 00:00:00,13.9
2005-11-01 00:00:00,8.85
2005-12-01 00:00:00,5.7
2006-01-01 00:00:00,6.6
2006-02-01 00:00:00,6.22
2006-03-01 00:00:00,7.64
2006-04-01 00:00:00,12.43
2006-05-01 00:00:00,14.47
2006-06-01 00:00:00,17.43
2006-07-01 00:00:00,17.24
2006-08-01 00:00:00,17.29
2006-09-01 00:00:00,13.98
2006-10-01 00:00:00,10.33
2006-11-01 00:00:00,6.28
2006-12-01 00:00:00,3.47
2007-01-01 00:00:00,5.68
2007-02-01 00:00:00,5.32
2007-03-01 00:00:00,5.93
2007-04-01 00:00:00,8.65
2007-05-01 00:00:00,15.64
2007-06-01 00:00:00,16.62
2007-07-01 00:00:00,18.3
2007-08-01 00:00:00,17.95
2007-09-01 00:00:00,13.72
2007-10-01 00:00:00,10.29
2007-11-01 00:00:00,6.68
2007-12-01 00:00:00,2.41
2008-01-01 00:00:00,0.07
2008-02-01 00:00:00,2.88
2008-03-01 00:00:00,6.08
2008-04-01 00:00:00,11.95
2008-05-01 00:00:00,14.17
2008-06-01 00:00:00,16.01
2008-07-01 00:00:00,18.46
2008-08-01 00:00:00,19.43
2008-09-01 00:00:00,15.67
2008-10-01 00:00:00,10.95
2008-11-01 00:00:00,9.31
2008-12-01 00:00:00,2.82
2009-01-01 00:00:00,-0.6
2009-02-01 00:00:00,2.0
2009-03-01 00:00:00,6.12
2009-04-01 00:00:00,9.87
2009-05-01 00:00:00,11.02
2009-06-01 00:00:00,17.11
2009-07-01 00:00:00,19.97
2009-08-01 00:00:00,17.24
2009-09-01 00:00:00,13.92
2009-10-01 00:00:00,10.36
2009-11-01 00:00:00,6.05
2009-12-01 00:00:00,-0.96
2010-01-01 00:00:00,3.24
2010-02-01 00:00:00,4.47
2010-03-01 00:00:00,7.12
2010-04-01 00:00:00,12.72
2010-05-01 00:00:00,14.73
2010-06-01 00:00:00,16.69
2010-07-01 00:00:00,16.23
2010-08-01 00:00:00,17.73
2010-09-01 00:00:00,16.34
2010-10-01 00:00:00,11.66
2010-11-01 00:00:00,7.62
2010-12-01 00:00:00,5.92
2011-01-01 00:00:00,4.6
2011-02-01 00:00:00,0.19
2011-03-01 00:00:00,8.6
2011-04-01 00:00:00,8.37
2011-05-01 00:00:00,14.4
2011-06-01 00:00:00,15.43
2011-07-01 00:00:00,17.45
2011-08-01 00:00:00,19.36
2011-09-01 00:00:00,14.5
2011-10-01 00:00:00,10.77
2011-11-01 00:00:00,6.77
2011-12-01 00:00:00,4.74
2012-01-01 00:00:00,1.91
2012-02-01 00:00:00,1.16
2012-03-01 00:00:00,2.7
2012-04-01 00:00:00,8.56
2012-05-01 00:00:00,11.23
2012-06-01 00:00:00,15.63
2012-07-01 00:00:00,20.05
2012-08-01 00:00:00,18.69
2012-09-01 00:00:00,14.77
2012-10-01 00:00:00,12.52
2012-11-01 00:00:00,6.28
2012-12-01 00:00:00,5.43
2013-01-01 00:00:00,5.44
2013-02-01 00:00:00,6.12
2013-03-01 00:00:00,8.65
2013-04-01 00:00:00,11.91
2013-05-01 00:00:00,13.29
2013-06-01 00:00:00,16.79
2013-07-01 00:00:00,19.48
2013-08-01 00:00:00,16.43
2013-09-01 00:00:00,16.25
2013-10-01 00:00:00,13.41
2013-11-01 00:00:00,8.32
2013-12-01 00:00:00,4.63
2014-01-01 00:00:00,3.57
2014-02-01 00:00:00,3.09
2014-03-01 00:00:00,6.52
2014-04-01 00:00:00,9.67
2014-05-01 00:00:00,12.82
2014-06-01 00:00:00,16.32
2014-07-01 00:00:00,19.38
2014-08-01 00:00:00,19.53
2014-09-01 00:00:00,13.67
2014-10-01 00:00:00,10.14
2014-11-01 00:00:00,9.48
2014-12-01 00:00:00,8.57
2015-01-01 00:00:00,4.41
2015-02-01 00:00:00,4.73
2015-03-01 00:00:00,5.43
2015-04-01 00:00:00,8.58
2015-05-01 00:00:00,14.15
2015-06-01 00:00:00,16.58
2015-07-01 00:00:00,18.78
2015-08-01 00:00:00,18.64
2015-09-01 00:00:00,17.8
2015-10-01 00:00:00,10.1
2015-11-01 00:00:00,5.92
2015-12-01 00:00:00,4.2
2016-01-01 00:00:00,0.87
2016-02-01 00:00:00,5.27
2016-03-01 00:00:00,9.06
2016-04-01 00:00:00,8.77
2016-05-01 00:00:00,15.09
2016-06-01 00:00:00,18.67
2016-07-01 00:00:00,18.78
2016-08-01 00:00:00,18.17
2016-09-01 00:00:00,14.0
2016-10-01 00:00:00,12.91
2016-11-01 00:00:00,6.78
2016-12-01 00:00:00,4.47
2017-01-01 00:00:00,5.62
2017-02-01 00:00:00,0.63
2017-03-01 00:00:00,4.73
2017-04-01 00:00:00,12.47
2017-05-01 00:00:00,16.21
2017-06-01 00:00:00,17.91
2017-07-01 00:00:00,21.37
2017-08-01 00:00:00,19.69
2017-09-01 00:00:00,15.63
2017-10-01 00:00:00,12.48
2017-11-01 00:00:00,6.97
2017-12-01 00:00:00,5.7
2018-01-01 00:00:00,2.86
2018-02-01 00:00:00,6.33
2018-03-01 00:00:00,8.18
2018-04-01 00:00:00,10.68
2018-05-01 00:00:00,11.8
2018-06-01 00:00:00,18.75
2018-07-01 00:00:00,19.64
2018-08-01 00:00:00,19.4
2018-09-01 00:00:00,15.16
2018-10-01 00:00:00,11.92
2018-11-01 00:00:00,6.37
2018-12-01 00:00:00,5.7
2019-01-01 00:00:00,5.5
2019-02-01 00:00:00,6.87
2019-03-01 00:00:00,7.09
2019-04-01 00:00:00,11.98
2019-05-01 00:00:00,13.6
2019-06-01 00:00:00,17.44
2019-07-01 00:00:00,18.08
2019-08-01 00:00:00,21.04
2019-09-01 00:00:00,16.25
2019-10-01 00:00:00,11.36
2019-11-01 00:00:00,8.43
2019-12-01 00:00:00,5.36
