Time,Temperature
1967-04-01 00:00:00,-4.29
1967-05-01 00:00:00,4.53
1967-06-01 00:00:00,11.0
1967-07-01 00:00:00,14.68
1967-08-01 00:00:00,12.54
1967-09-01 00:00:00,5.12
1967-10-01 00:00:00,-4.88
1967-11-01 00:00:00,-19.91
1967-12-01 00:00:00,-27.05
1968-01-01 00:00:00,-29.79
1968-02-01 00:00:00,-29.75
1968-03-01 00:00:00,-18.4
1968-04-01 00:00:00,-6.51
1968-05-01 00:00:00,2.3
1968-06-01 00:00:00,10.84
1968-07-01 00:00:00,15.83
1968-08-01 00:00:00,12.54
1968-09-01 00:00:00,5.53
1968-10-01 00:00:00,-4.98
1968-11-01 00:00:00,-14.82
1968-12-01 00:00:00,-23.7
1969-01-01 00:00:00,-25.9
1969-02-01 00:00:00,-23.25
1969-03-01 00:00:00,-15.94
1969-04-01 00:00:00,-5.44
1969-05-01 00:00:00,3.19
1969-06-01 00:00:00,11.2
1969-07-01 00:00:00,15.83
1969-08-01 00:00:00,11.57
1969-09-01 00:00:00,7.05
1969-10-01 00:00:00,-5.21
1969-11-01 00:00:00,-16.28
1969-12-01 00:00:00,-23.12
1970-01-01 00:00:00,-23.21
1970-02-01 00:00:00,-26.2
1970-03-01 00:00:00,-17.11
1970-04-01 00:00:00,-6.3
1970-05-01 00:00:00,3.97
1970-06-01 00:00:00,11.45
1970-07-01 00:00:00,15.27
1970-08-01 00:00:00,12.9
1970-09-01 00:00:00,7.21
1970-10-01 00:00:00,-3.42
1970-11-01 00:00:00,-12.74
1970-12-01 00:00:00,-21.91
1971-01-01 00:00:00,-29.1
1971-02-01 00:00:00,-22.63
1971-03-01 00:00:00,-15.89
1971-04-01 00:00:00,-3.97
1971-05-01 00:00:00,3.09
1971-06-01 00:00:00,11.35
1971-07-01 00:00:00,15.03
1971-08-01 00:00:00,12.67
1971-09-01 00:00:00,5.17
1971-10-01 00:00:00,-3.74
1971-11-01 00:00:00,-18.58
1971-12-01 00:00:00,-21.65
1972-01-01 00:00:00,-25.99
1972-02-01 00:00:00,-21.51
1972-03-01 00:00:00,-15.06
1972-04-01 00:00:00,-5.07
1972-05-01 00:00:00,4.37
1972-06-01 00:00:00,12.31
1972-07-01 00:00:00,14.9
1972-08-01 00:00:00,12.81
1972-09-01 00:00:00,5.97
1972-10-01 00:00:00,-4.56
1972-11-01 00:00:00,-15.07
1972-12-01 00:00:00,-21.41
1973-01-01 00:00:00,-27.16
1973-02-01 00:00:00,-25.15
1973-03-01 00:00:00,-14.48
1973-04-01 00:00:00,-5.08
1973-05-01 00:00:00,3.5
1973-06-01 00:00:00,11.27
1973-07-01 00:00:00,15.75
1973-08-01 00:00:00,13.2
1973-09-01 00:00:00,7.26
1973-10-01 00:00:00,-4.68
1973-11-01 00:00:00,-18.7
1973-12-01 00:00:00,-23.67
1974-01-01 00:00:00,-22.84
1974-02-01 00:00:00,-22.41
1974-03-01 00:00:00,-12.75
1974-04-01 00:00:00,-3.36
1974-05-01 00:00:00,4.99
1974-06-01 00:00:00,12.36
1974-07-01 00:00:00,15.12
1974-08-01 00:00:00,12.31
1974-09-01 00:00:00,7.06
1974-10-01 00:00:00,-3.82
1974-11-01 00:00:00,-15.32
1974-12-01 00:00:00,-21.03
1975-01-01 00:00:00,-23.91
1975-02-01 00:00:00,-25.29
1975-03-01 00:00:00,-16.99
1975-04-01 00:00:00,-4.38
1975-05-01 00:00:00,3.33
1975-06-01 00:00:00,11.36
1975-07-01 00:00:00,14.45
1975-08-01 00:00:00,12.4
1975-09-01 00:00:00,6.31
1975-10-01 00:00:00,-7.56
1975-11-01 00:00:00,-17.08
1975-12-01 00:00:00,-24.33
1976-01-01 00:00:00,-27.53
1976-02-01 00:00:00,-26.15
1976-03-01 00:00:00,-16.26
1976-04-01 00:00:00,-3.86
1976-05-01 00:00:00,5.33
1976-06-01 00:00:00,12.75
1976-07-01 00:00:00,14.99
1976-08-01 00:00:00,12.15
1976-09-01 00:00:00,5.93
1976-10-01 00:00:00,-6.65
1976-11-01 00:00:00,-14.23
1976-12-01 00:00:00,-23.51
1977-01-01 00:00:00,-24.41
1977-02-01 00:00:00,-22.93
1977-03-01 00:00:00,-14.22
1977-04-01 00:00:00,-5.42
1977-05-01 00:00:00,2.9
1977-06-01 00:00:00,11.0
1977-07-01 00:00:00,14.49
1977-08-01 00:00:00,11.92
1977-09-01 00:00:00,5.95
1977-10-01 00:00:00,-3.41
1977-11-01 00:00:00,-12.18
1977-12-01 00:00:00,-26.12
1978-01-01 00:00:00,-28.34
1978-02-01 00:00:00,-24.35
1978-03-01 00:00:00,-15.89
1978-04-01 00:00:00,-7.82
1978-05-01 00:00:00,4.91
1978-06-01 00:00:00,11.67
1978-07-01 00:00:00,14.98
1978-08-01 00:00:00,12.23
1978-09-01 00:00:00,6.43
1978-10-01 00:00:00,-5.4
1978-11-01 00:00:00,-16.6
1978-12-01 00:00:00,-21.14
1979-01-01 00:00:00,-26.26
1979-02-01 00:00:00,-23.09
1979-03-01 00:00:00,-17.43
1979-04-01 00:00:00,-6.54
1979-05-01 00:00:00,3.42
1979-06-01 00:00:00,11.92
1979-07-01 00:00:00,15.12
1979-08-01 00:00:00,12.82
1979-09-01 00:00:00,6.56
1979-10-01 00:00:00,-3.73
1979-11-01 00:00:00,-16.69
1979-12-01 00:00:00,-20.77
1980-01-01 00:00:00,-21.56
1980-02-01 00:00:00,-21.53
1980-03-01 00:00:00,-15.63
1980-04-01 00:00:00,-4.1
1980-05-01 00:00:00,4.39
1980-06-01 00:00:00,12.78
1980-07-01 00:00:00,15.36
1980-08-01 00:00:00,13.46
1980-09-01 00:00:00,6.06
1980-10-01 00:00:00,-3.19
1980-11-01 00:00:00,-15.31
1980-12-01 00:00:00,-20.31
1981-01-01 00:00:00,-26.89
1981-02-01 00:00:00,-21.37
1981-03-01 00:00:00,-16.95
1981-04-01 00:00:00,-3.1
1981-05-01 00:00:00,4.09
1981-06-01 00:00:00,11.22
1981-07-01 00:00:00,15.34
1981-08-01 00:00:00,12.47
1981-09-01 00:00:00,6.36
1981-10-01 00:00:00,-6.0
1981-11-01 00:00:00,-16.12
1981-12-01 00:00:00,-19.99
1982-01-01 00:00:00,-21.61
1982-02-01 00:00:00,-21.66
1982-03-01 00:00:00,-13.48
1982-04-01 00:00:00,-5.47
1982-05-01 00:00:00,3.66
1982-06-01 00:00:00,11.5
1982-07-01 00:00:00,15.17
1982-08-01 00:00:00,13.08
1982-09-01 00:00:00,7.01
1982-10-01 00:00:00,-3.4
1982-11-01 00:00:00,-13.33
1982-12-01 00:00:00,-19.47
1983-01-01 00:00:00,-22.03
1983-02-01 00:00:00,-23.78
1983-03-01 00:00:00,-14.98
1983-04-01 00:00:00,-7.29
1983-05-01 00:00:00,5.65
1983-06-01 00:00:00,12.12
1983-07-01 00:00:00,15.57
1983-08-01 00:00:00,12.12
1983-09-01 00:00:00,6.43
1983-10-01 00:00:00,-4.39
1983-11-01 00:00:00,-18.22
1983-12-01 00:00:00,-24.87
1984-01-01 00:00:00,-27.09
1984-02-01 00:00:00,-25.62
1984-03-01 00:00:00,-16.29
1984-04-01 00:00:00,-5.15
1984-05-01 00:00:00,3.25
1984-06-01 00:00:00,11.83
1984-07-01 00:00:00,14.37
1984-08-01 00:00:00,12.86
1984-09-01 00:00:00,6.4
1984-10-01 00:00:00,-3.63
1984-11-01 00:00:00,-14.65
1984-12-01 00:00:00,-23.17
1985-01-01 00:00:00,-24.97
1985-02-01 00:00:00,-22.34
1985-03-01 00:00:00,-14.23
1985-04-01 00:00:00,-4.47
1985-05-01 00:00:00,3.46
1985-06-01 00:00:00,12.18
1985-07-01 00:00:00,15.2
1985-08-01 00:00:00,12.49
1985-09-01 00:00:00,5.87
1985-10-01 00:00:00,-3.26
1985-11-01 00:00:00,-13.96
1985-12-01 00:00:00,-24.28
1986-01-01 00:00:00,-28.19
1986-02-01 00:00:00,-22.93
1986-03-01 00:00:00,-16.86
1986-04-01 00:00:00,-7.03
1986-05-01 00:00:00,3.99
1986-06-01 00:00:00,10.9
1986-07-01 00:00:00,15.04
1986-08-01 00:00:00,12.74
1986-09-01 00:00:00,5.66
1986-10-01 00:00:00,-4.22
1986-11-01 00:00:00,-19.94
1986-12-01 00:00:00,-24.06
1987-01-01 00:00:00,-23.99
1987-02-01 00:00:00,-23.52
1987-03-01 00:00:00,-14.95
1987-04-01 00:00:00,-5.18
1987-05-01 00:00:00,4.27
1987-06-01 00:00:00,12.36
1987-07-01 00:00:00,16.2
1987-08-01 00:00:00,12.96
1987-09-01 00:00:00,7.32
1987-10-01 00:00:00,-2.53
1987-11-01 00:00:00,-15.09
1987-12-01 00:00:00,-19.86
1988-01-01 00:00:00,-24.33
1988-02-01 00:00:00,-18.09
1988-03-01 00:00:00,-11.19
1988-04-01 00:00:00,-5.43
1988-05-01 00:00:00,4.98
1988-06-01 00:00:00,12.36
1988-07-01 00:00:00,15.41
1988-08-01 00:00:00,12.6
1988-09-01 00:00:00,6.28
1988-10-01 00:00:00,-3.46
1988-11-01 00:00:00,-15.88
1988-12-01 00:00:00,-21.07
1989-01-01 00:00:00,-26.64
1989-02-01 00:00:00,-21.06
1989-03-01 00:00:00,-9.84
1989-04-01 00:00:00,-2.84
1989-05-01 00:00:00,5.63
1989-06-01 00:00:00,12.55
1989-07-01 00:00:00,15.79
1989-08-01 00:00:00,13.13
1989-09-01 00:00:00,5.66
1989-10-01 00:00:00,-2.89
1989-11-01 00:00:00,-15.96
1989-12-01 00:00:00,-21.23
1990-01-01 00:00:00,-23.03
1990-02-01 00:00:00,-23.06
1990-03-01 00:00:00,-16.87
1990-04-01 00:00:00,-3.34
1990-05-01 00:00:00,5.17
1990-06-01 00:00:00,12.62
1990-07-01 00:00:00,16.32
1990-08-01 00:00:00,13.23
1990-09-01 00:00:00,7.05
1990-10-01 00:00:00,-2.33
1990-11-01 00:00:00,-13.75
1990-12-01 00:00:00,-23.5
1991-01-01 00:00:00,-22.47
1991-02-01 00:00:00,-20.52
1991-03-01 00:00:00,-14.44
1991-04-01 00:00:00,-6.35
1991-05-01 00:00:00,5.16
1991-06-01 00:00:00,10.93
1991-07-01 00:00:00,14.73
1991-08-01 00:00:00,12.41
1991-09-01 00:00:00,5.44
1991-10-01 00:00:00,-4.65
1991-11-01 00:00:00,-17.96
1991-12-01 00:00:00,-21.0
1992-01-01 00:00:00,-22.09
1992-02-01 00:00:00,-19.6
1992-03-01 00:00:00,-13.26
1992-04-01 00:00:00,-5.45
1992-05-01 00:00:00,4.19
1992-06-01 00:00:00,11.87
1992-07-01 00:00:00,15.79
1992-08-01 00:00:00,12.51
1992-09-01 00:00:00,5.32
1992-10-01 00:00:00,-3.97
1992-11-01 00:00:00,-17.55
1992-12-01 00:00:00,-23.13
1993-01-01 00:00:00,-25.24
1993-02-01 00:00:00,-24.21
1993-03-01 00:00:00,-14.74
1993-04-01 00:00:00,-4.38
1993-05-01 00:00:00,3.89
1993-06-01 00:00:00,12.43
1993-07-01 00:00:00,15.26
1993-08-01 00:00:00,12.46
1993-09-01 00:00:00,7.07
1993-10-01 00:00:00,-1.78
1993-11-01 00:00:00,-16.08
1993-12-01 00:00:00,-23.74
1994-01-01 00:00:00,-21.84
1994-02-01 00:00:00,-16.89
1994-03-01 00:00:00,-13.19
1994-04-01 00:00:00,-3.0
1994-05-01 00:00:00,4.73
1994-06-01 00:00:00,12.22
1994-07-01 00:00:00,15.42
1994-08-01 00:00:00,13.74
1994-09-01 00:00:00,6.96
1994-10-01 00:00:00,-1.97
1994-11-01 00:00:00,-13.37
1994-12-01 00:00:00,-21.31
1995-01-01 00:00:00,-24.69
1995-02-01 00:00:00,-21.78
1995-03-01 00:00:00,-14.36
1995-04-01 00:00:00,-5.55
1995-05-01 00:00:00,4.9
1995-06-01 00:00:00,11.6
1995-07-01 00:00:00,16.08
1995-08-01 00:00:00,12.08
1995-09-01 00:00:00,4.94
1995-10-01 00:00:00,-3.69
1995-11-01 00:00:00,-13.79
1995-12-01 00:00:00,-22.97
1996-01-01 00:00:00,-24.96
1996-02-01 00:00:00,-21.35
1996-03-01 00:00:00,-12.76
1996-04-01 00:00:00,-1.59
1996-05-01 00:00:00,5.15
1996-06-01 00:00:00,12.19
1996-07-01 00:00:00,14.87
1996-08-01 00:00:00,13.09
1996-09-01 00:00:00,6.55
1996-10-01 00:00:00,-1.79
1996-11-01 00:00:00,-16.4
1996-12-01 00:00:00,-24.46
1997-01-01 00:00:00,-25.42
1997-02-01 00:00:00,-22.58
1997-03-01 00:00:00,-14.19
1997-04-01 00:00:00,-6.03
1997-05-01 00:00:00,3.58
1997-06-01 00:00:00,12.76
1997-07-01 00:00:00,16.77
1997-08-01 00:00:00,13.84
1997-09-01 00:00:00,5.54
1997-10-01 00:00:00,-4.72
1997-11-01 00:00:00,-19.59
1997-12-01 00:00:00,-21.98
1998-01-01 00:00:00,-24.91
1998-02-01 00:00:00,-20.72
1998-03-01 00:00:00,-18.96
1998-04-01 00:00:00,-5.03
1998-05-01 00:00:00,4.43
1998-06-01 00:00:00,11.92
1998-07-01 00:00:00,16.42
1998-08-01 00:00:00,12.52
1998-09-01 00:00:00,6.26
1998-10-01 00:00:00,-2.97
1998-11-01 00:00:00,-16.31
1998-12-01 00:00:00,-19.85
1999-01-01 00:00:00,-25.8
1999-02-01 00:00:00,-20.15
1999-03-01 00:00:00,-13.48
1999-04-01 00:00:00,-2.3
1999-05-01 00:00:00,4.93
1999-06-01 00:00:00,13.08
1999-07-01 00:00:00,15.67
1999-08-01 00:00:00,13.58
1999-09-01 00:00:00,6.53
1999-10-01 00:00:00,-4.37
1999-11-01 00:00:00,-17.57
1999-12-01 00:00:00,-24.45
2000-01-01 00:00:00,-26.54
2000-02-01 00:00:00,-23.91
2000-03-01 00:00:00,-14.77
2000-04-01 00:00:00,-4.17
2000-05-01 00:00:00,5.75
2000-06-01 00:00:00,12.96
2000-07-01 00:00:00,16.41
2000-08-01 00:00:00,13.72
2000-09-01 00:00:00,6.15
2000-10-01 00:00:00,-3.91
2000-11-01 00:00:00,-12.66
2000-12-01 00:00:00,-23.06
2001-01-01 00:00:00,-22.57
2001-02-01 00:00:00,-19.16
2001-03-01 00:00:00,-10.96
2001-04-01 00:00:00,-4.44
2001-05-01 00:00:00,5.06
2001-06-01 00:00:00,12.95
2001-07-01 00:00:00,16.32
2001-08-01 00:00:00,13.25
2001-09-01 00:00:00,6.63
2001-10-01 00:00:00,-4.07
2001-11-01 00:00:00,-15.32
2001-12-01 00:00:00,-26.06
2002-01-01 00:00:00,-24.01
2002-02-01 00:00:00,-22.22
2002-03-01 00:00:00,-13.31
2002-04-01 00:00:00,-4.27
2002-05-01 00:00:00,5.3
2002-06-01 00:00:00,12.08
2002-07-01 00:00:00,16.02
2002-08-01 00:00:00,13.93
2002-09-01 00:00:00,7.56
2002-10-01 00:00:00,-2.37
2002-11-01 00:00:00,-16.09
2002-12-01 00:00:00,-19.04
2003-01-01 00:00:00,-23.25
2003-02-01 00:00:00,-21.79
2003-03-01 00:00:00,-14.55
2003-04-01 00:00:00,-5.46
2003-05-01 00:00:00,4.76
2003-06-01 00:00:00,12.24
2003-07-01 00:00:00,15.67
2003-08-01 00:00:00,12.72
2003-09-01 00:00:00,7.0
2003-10-01 00:00:00,-3.56
2003-11-01 00:00:00,-12.76
2003-12-01 00:00:00,-24.43
2004-01-01 00:00:00,-22.34
2004-02-01 00:00:00,-23.94
2004-03-01 00:00:00,-14.75
2004-04-01 00:00:00,-3.9
2004-05-01 00:00:00,6.11
2004-06-01 00:00:00,12.85
2004-07-01 00:00:00,16.38
2004-08-01 00:00:00,13.29
2004-09-01 00:00:00,8.08
2004-10-01 00:00:00,-1.41
2004-11-01 00:00:00,-12.1
2004-12-01 00:00:00,-21.72
2005-01-01 00:00:00,-28.56
2005-02-01 00:00:00,-23.23
2005-03-01 00:00:00,-14.71
2005-04-01 00:00:00,-6.85
2005-05-01 00:00:00,4.66
2005-06-01 00:00:00,13.55
2005-07-01 00:00:00,15.48
2005-08-01 00:00:00,12.97
2005-09-01 00:00:00,7.61
2005-10-01 00:00:00,-3.87
2005-11-01 00:00:00,-14.95
2005-12-01 00:00:00,-19.34
2006-01-01 00:00:00,-19.06
2006-02-01 00:00:00,-23.76
2006-03-01 00:00:00,-13.06
2006-04-01 00:00:00,-1.62
2006-05-01 00:00:00,5.54
2006-06-01 00:00:00,12.21
2006-07-01 00:00:00,16.23
2006-08-01 00:00:00,14.31
2006-09-01 00:00:00,7.64
2006-10-01 00:00:00,-1.55
2006-11-01 00:00:00,-13.74
2006-12-01 00:00:00,-19.96
2007-01-01 00:00:00,-24.3
2007-02-01 00:00:00,-19.83
2007-03-01 00:00:00,-10.69
2007-04-01 00:00:00,-4.58
2007-05-01 00:00:00,5.03
2007-06-01 00:00:00,12.68
2007-07-01 00:00:00,15.8
2007-08-01 00:00:00,13.52
2007-09-01 00:00:00,6.46
2007-10-01 00:00:00,-0.98
2007-11-01 00:00:00,-12.98
2007-12-01 00:00:00,-20.94
2008-01-01 00:00:00,-23.6
2008-02-01 00:00:00,-24.87
2008-03-01 00:00:00,-14.45
2008-04-01 00:00:00,-3.33
2008-05-01 00:00:00,4.79
2008-06-01 00:00:00,12.47
2008-07-01 00:00:00,15.4
2008-08-01 00:00:00,13.04
2008-09-01 00:00:00,7.76
2008-10-01 00:00:00,-2.2
2008-11-01 00:00:00,-16.37
2008-12-01 00:00:00,-24.91
2009-01-01 00:00:00,-26.92
2009-02-01 00:00:00,-25.35
2009-03-01 00:00:00,-15.56
2009-04-01 00:00:00,-4.52
2009-05-01 00:00:00,6.29
2009-06-01 00:00:00,13.13
2009-07-01 00:00:00,16.49
2009-08-01 00:00:00,13.76
2009-09-01 00:00:00,6.65
2009-10-01 00:00:00,-2.57
2009-11-01 00:00:00,-12.46
2009-12-01 00:00:00,-24.0
2010-01-01 00:00:00,-24.28
2010-02-01 00:00:00,-23.65
2010-03-01 00:00:00,-11.66
2010-04-01 00:00:00,-1.69
2010-05-01 00:00:00,5.81
2010-06-01 00:00:00,13.61
2010-07-01 00:00:00,16.38
2010-08-01 00:00:00,13.36
2010-09-01 00:00:00,6.88
2010-10-01 00:00:00,-1.1
2010-11-01 00:00:00,-15.23
2010-12-01 00:00:00,-20.36
2011-01-01 00:00:00,-24.36
2011-02-01 00:00:00,-23.14
2011-03-01 00:00:00,-15.53
2011-04-01 00:00:00,-2.5
2011-05-01 00:00:00,6.39
2011-06-01 00:00:00,14.1
2011-07-01 00:00:00,16.72
2011-08-01 00:00:00,13.02
2011-09-01 00:00:00,7.81
2011-10-01 00:00:00,-2.36
2011-11-01 00:00:00,-14.02
2011-12-01 00:00:00,-24.72
2012-01-01 00:00:00,-25.63
2012-02-01 00:00:00,-22.37
2012-03-01 00:00:00,-16.74
2012-04-01 00:00:00,-2.95
2012-05-01 00:00:00,6.14
2012-06-01 00:00:00,13.21
2012-07-01 00:00:00,16.01
2012-08-01 00:00:00,13.73
2012-09-01 00:00:00,6.15
2012-10-01 00:00:00,-3.22
2012-11-01 00:00:00,-11.06
2012-12-01 00:00:00,-17.79
2013-01-01 00:00:00,-25.81
2013-02-01 00:00:00,-22.58
2013-03-01 00:00:00,-10.79
2013-04-01 00:00:00,-1.7
2013-05-01 00:00:00,5.89
2013-06-01 00:00:00,12.68
2013-07-01 00:00:00,15.47
2013-08-01 00:00:00,14.16
2013-09-01 00:00:00,6.5
2013-10-01 00:00:00,-4.01
2013-11-01 00:00:00,-14.8
2013-12-01 00:00:00,-20.35
2014-01-01 00:00:00,-22.28
2014-02-01 00:00:00,-18.37
2014-03-01 00:00:00,-11.8
2014-04-01 00:00:00,-3.3
2014-05-01 00:00:00,5.87
2014-06-01 00:00:00,13.62
2014-07-01 00:00:00,15.73
2014-08-01 00:00:00,13.31
2014-09-01 00:00:00,7.36
2014-10-01 00:00:00,-3.16
2014-11-01 00:00:00,-14.98
2014-12-01 00:00:00,-18.88
2015-01-01 00:00:00,-23.68
2015-02-01 00:00:00,-18.24
2015-03-01 00:00:00,-11.54
2015-04-01 00:00:00,-1.77
2015-05-01 00:00:00,5.49
2015-06-01 00:00:00,13.6
2015-07-01 00:00:00,16.56
2015-08-01 00:00:00,14.27
2015-09-01 00:00:00,8.17
2015-10-01 00:00:00,-3.96
2015-11-01 00:00:00,-16.85
2015-12-01 00:00:00,-22.47
2016-01-01 00:00:00,-23.02
2016-02-01 00:00:00,-19.68
2016-03-01 00:00:00,-9.07
2016-04-01 00:00:00,-2.54
2016-05-01 00:00:00,4.19
2016-06-01 00:00:00,12.87
2016-07-01 00:00:00,15.65
2016-08-01 00:00:00,14.14
2016-09-01 00:00:00,6.66
2016-10-01 00:00:00,-3.08
2016-11-01 00:00:00,-13.71
2016-12-01 00:00:00,-19.6
2017-01-01 00:00:00,-23.05
2017-02-01 00:00:00,-21.17
2017-03-01 00:00:00,-15.47
2017-04-01 00:00:00,-3.04
2017-05-01 00:00:00,4.81
2017-06-01 00:00:00,13.42
2017-07-01 00:00:00,15.92
2017-08-01 00:00:00,13.89
2017-09-01 00:00:00,7.93
2017-10-01 00:00:00,0.02
2017-11-01 00:00:00,-14.58
2017-12-01 00:00:00,-22.05
2018-01-01 00:00:00,-22.73
2018-02-01 00:00:00,-20.22
2018-03-01 00:00:00,-10.54
2018-04-01 00:00:00,-2.49
2018-05-01 00:00:00,5.71
2018-06-01 00:00:00,13.59
2018-07-01 00:00:00,15.75
2018-08-01 00:00:00,13.73
2018-09-01 00:00:00,7.28
2018-10-01 00:00:00,-1.49
2018-11-01 00:00:00,-14.83
2018-12-01 00:00:00,-20.39
2019-01-01 00:00:00,-19.39
2019-02-01 00:00:00,-17.04
2019-03-01 00:00:00,-9.87
2019-04-01 00:00:00,-1.17
2019-05-01 00:00:00,6.73
2019-06-01 00:00:00,13.28
2019-07-01 00:00:00,16.39
2019-08-01 00:00:00,13.68
2019-09-01 00:00:00,8.55
2019-10-01 00:00:00,-1.31
2019-11-01 00:00:00,-10.73
2019-12-01 00:00:00,-21.83
