Time,Temperature
1969-07-01 00:00:00,13.92
1969-08-01 00:00:00,15.35
1969-09-01 00:00:00,18.23
1969-10-01 00:00:00,23.14
1969-11-01 00:00:00,24.92
1969-12-01 00:00:00,27.08
1970-01-01 00:00:00,28.36
1970-02-01 00:00:00,27.52
1970-03-01 00:00:00,25.76
1970-04-01 00:00:00,21.45
1970-05-01 00:00:00,17.33
1970-06-01 00:00:00,14.0
1970-07-01 00:00:00,13.63
1970-08-01 00:00:00,16.18
1970-09-01 00:00:00,19.4
1970-10-01 00:00:00,22.96
1970-11-01 00:00:00,24.07
1970-12-01 00:00:00,26.66
1971-01-01 00:00:00,26.98
1971-02-01 00:00:00,26.95
1971-03-01 00:00:00,24.95
1971-04-01 00:00:00,21.65
1971-05-01 00:00:00,18.15
1971-06-01 00:00:00,15.53
1971-07-01 00:00:00,13.94
1971-08-01 00:00:00,16.54
1971-09-01 00:00:00,19.85
1971-10-01 00:00:00,23.03
1971-11-01 00:00:00,25.79
1971-12-01 00:00:00,28.89
1972-01-01 00:00:00,28.86
1972-02-01 00:00:00,27.29
1972-03-01 00:00:00,25.84
1972-04-01 00:00:00,22.86
1972-05-01 00:00:00,19.27
1972-06-01 00:00:00,15.64
1972-07-01 00:00:00,15.92
1972-08-01 00:00:00,16.64
1972-09-01 00:00:00,19.05
1972-10-01 00:00:00,22.81
1972-11-01 00:00:00,24.96
1972-12-01 00:00:00,26.91
1973-01-01 00:00:00,26.86
1973-02-01 00:00:00,25.99
1973-03-01 00:00:00,25.59
1973-04-01 00:00:00,21.33
1973-05-01 00:00:00,17.53
1973-06-01 00:00:00,14.28
1973-07-01 00:00:00,14.47
1973-08-01 00:00:00,15.92
1973-09-01 00:00:00,18.29
1973-10-01 00:00:00,21.75
1973-11-01 00:00:00,23.92
1973-12-01 00:00:00,26.66
1974-01-01 00:00:00,27.15
1974-02-01 00:00:00,26.9
1974-03-01 00:00:00,24.78
1974-04-01 00:00:00,21.61
1974-05-01 00:00:00,18.31
1974-06-01 00:00:00,14.7
1974-07-01 00:00:00,15.91
1974-08-01 00:00:00,15.76
1974-09-01 00:00:00,19.73
1974-10-01 00:00:00,21.08
1974-11-01 00:00:00,25.23
1974-12-01 00:00:00,26.7
1975-01-01 00:00:00,26.26
1975-02-01 00:00:00,26.6
1975-03-01 00:00:00,25.11
1975-04-01 00:00:00,21.44
1975-05-01 00:00:00,17.39
1975-06-01 00:00:00,14.43
1975-07-01 00:00:00,14.21
1975-08-01 00:00:00,15.35
1975-09-01 00:00:00,18.48
1975-10-01 00:00:00,21.26
1975-11-01 00:00:00,24.25
1975-12-01 00:00:00,27.68
1976-01-01 00:00:00,27.89
1976-02-01 00:00:00,27.86
1976-03-01 00:00:00,24.92
1976-04-01 00:00:00,21.65
1976-05-01 00:00:00,17.57
1976-06-01 00:00:00,14.41
1976-07-01 00:00:00,13.79
1976-08-01 00:00:00,16.81
1976-09-01 00:00:00,18.37
1976-10-01 00:00:00,23.41
1976-11-01 00:00:00,25.78
1976-12-01 00:00:00,27.69
1977-01-01 00:00:00,27.84
1977-02-01 00:00:00,27.79
1977-03-01 00:00:00,26.22
1977-04-01 00:00:00,22.12
1977-05-01 00:00:00,18.46
1977-06-01 00:00:00,14.68
1977-07-01 00:00:00,13.8
1977-08-01 00:00:00,15.37
1977-09-01 00:00:00,17.72
1977-10-01 00:00:00,21.94
1977-11-01 00:00:00,24.83
1977-12-01 00:00:00,26.43
1978-01-01 00:00:00,29.04
1978-02-01 00:00:00,27.14
1978-03-01 00:00:00,25.91
1978-04-01 00:00:00,22.11
1978-05-01 00:00:00,17.05
1978-06-01 00:00:00,15.78
1978-07-01 00:00:00,14.3
1978-08-01 00:00:00,16.05
1978-09-01 00:00:00,19.29
1978-10-01 00:00:00,22.72
1978-11-01 00:00:00,26.58
1978-12-01 00:00:00,28.41
1979-01-01 00:00:00,28.18
1979-02-01 00:00:00,27.52
1979-03-01 00:00:00,26.47
1979-04-01 00:00:00,22.69
1979-05-01 00:00:00,19.22
1979-06-01 00:00:00,15.45
1979-07-01 00:00:00,14.34
1979-08-01 00:00:00,16.79
1979-09-01 00:00:00,20.61
1979-10-01 00:00:00,23.02
1979-11-01 00:00:00,26.57
1979-12-01 00:00:00,27.83
1980-01-01 00:00:00,28.38
1980-02-01 00:00:00,27.29
1980-03-01 00:00:00,24.78
1980-04-01 00:00:00,23.61
1980-05-01 00:00:00,18.33
1980-06-01 00:00:00,14.7
1980-07-01 00:00:00,14.73
1980-08-01 00:00:00,16.45
1980-09-01 00:00:00,20.6
1980-10-01 00:00:00,22.7
1980-11-01 00:00:00,24.4
1980-12-01 00:00:00,27.5
1981-01-01 00:00:00,28.67
1981-02-01 00:00:00,27.59
1981-03-01 00:00:00,24.93
1981-04-01 00:00:00,22.06
1981-05-01 00:00:00,17.96
1981-06-01 00:00:00,13.69
1981-07-01 00:00:00,13.2
1981-08-01 00:00:00,17.35
1981-09-01 00:00:00,18.92
1981-10-01 00:00:00,22.14
1981-11-01 00:00:00,26.62
1981-12-01 00:00:00,28.04
1982-01-01 00:00:00,28.11
1982-02-01 00:00:00,29.33
1982-03-01 00:00:00,26.04
1982-04-01 00:00:00,20.83
1982-05-01 00:00:00,18.46
1982-06-01 00:00:00,15.18
1982-07-01 00:00:00,13.39
1982-08-01 00:00:00,16.76
1982-09-01 00:00:00,20.77
1982-10-01 00:00:00,23.33
1982-11-01 00:00:00,25.34
1982-12-01 00:00:00,27.25
1983-01-01 00:00:00,26.51
1983-02-01 00:00:00,27.05
1983-03-01 00:00:00,24.36
1983-04-01 00:00:00,21.79
1983-05-01 00:00:00,18.48
1983-06-01 00:00:00,15.09
1983-07-01 00:00:00,13.49
1983-08-01 00:00:00,15.97
1983-09-01 00:00:00,17.73
1983-10-01 00:00:00,22.7
1983-11-01 00:00:00,25.6
1983-12-01 00:00:00,27.1
1984-01-01 00:00:00,28.54
1984-02-01 00:00:00,28.2
1984-03-01 00:00:00,26.53
1984-04-01 00:00:00,22.08
1984-05-01 00:00:00,18.33
1984-06-01 00:00:00,14.34
1984-07-01 00:00:00,14.35
1984-08-01 00:00:00,16.69
1984-09-01 00:00:00,18.68
1984-10-01 00:00:00,22.18
1984-11-01 00:00:00,25.5
1984-12-01 00:00:00,26.93
1985-01-01 00:00:00,27.93
1985-02-01 00:00:00,27.88
1985-03-01 00:00:00,27.13
1985-04-01 00:00:00,22.61
1985-05-01 00:00:00,18.87
1985-06-01 00:00:00,15.42
1985-07-01 00:00:00,13.97
1985-08-01 00:00:00,15.22
1985-09-01 00:00:00,19.6
1985-10-01 00:00:00,21.67
1985-11-01 00:00:00,25.17
1985-12-01 00:00:00,26.99
1986-01-01 00:00:00,27.97
1986-02-01 00:00:00,26.92
1986-03-01 00:00:00,24.81
1986-04-01 00:00:00,23.01
1986-05-01 00:00:00,17.97
1986-06-01 00:00:00,16.0
1986-07-01 00:00:00,14.39
1986-08-01 00:00:00,15.96
1986-09-01 00:00:00,19.46
1986-10-01 00:00:00,22.41
1986-11-01 00:00:00,25.69
1986-12-01 00:00:00,27.32
1987-01-01 00:00:00,29.02
1987-02-01 00:00:00,27.16
1987-03-01 00:00:00,26.2
1987-04-01 00:00:00,22.55
1987-05-01 00:00:00,19.17
1987-06-01 00:00:00,15.96
1987-07-01 00:00:00,15.2
1987-08-01 00:00:00,16.59
1987-09-01 00:00:00,20.27
1987-10-01 00:00:00,24.8
1987-11-01 00:00:00,24.94
1987-12-01 00:00:00,26.88
1988-01-01 00:00:00,27.72
1988-02-01 00:00:00,27.77
1988-03-01 00:00:00,25.46
1988-04-01 00:00:00,22.32
1988-05-01 00:00:00,18.9
1988-06-01 00:00:00,14.13
1988-07-01 00:00:00,13.75
1988-08-01 00:00:00,14.69
1988-09-01 00:00:00,19.51
1988-10-01 00:00:00,23.04
1988-11-01 00:00:00,24.99
1988-12-01 00:00:00,27.36
1989-01-01 00:00:00,28.56
1989-02-01 00:00:00,26.86
1989-03-01 00:00:00,26.56
1989-04-01 00:00:00,22.12
1989-05-01 00:00:00,18.78
1989-06-01 00:00:00,14.63
1989-07-01 00:00:00,14.77
1989-08-01 00:00:00,15.61
1989-09-01 00:00:00,19.24
1989-10-01 00:00:00,23.17
1989-11-01 00:00:00,26.91
1989-12-01 00:00:00,28.26
1990-01-01 00:00:00,28.32
1990-02-01 00:00:00,27.98
1990-03-01 00:00:00,25.87
1990-04-01 00:00:00,22.43
1990-05-01 00:00:00,18.59
1990-06-01 00:00:00,16.83
1990-07-01 00:00:00,14.69
1990-08-01 00:00:00,16.29
1990-09-01 00:00:00,19.76
1990-10-01 00:00:00,24.29
1990-11-01 00:00:00,25.53
1990-12-01 00:00:00,26.96
1991-01-01 00:00:00,27.67
1991-02-01 00:00:00,27.58
1991-03-01 00:00:00,26.54
1991-04-01 00:00:00,22.88
1991-05-01 00:00:00,18.49
1991-06-01 00:00:00,15.34
1991-07-01 00:00:00,14.91
1991-08-01 00:00:00,16.13
1991-09-01 00:00:00,18.85
1991-10-01 00:00:00,22.11
1991-11-01 00:00:00,24.06
1991-12-01 00:00:00,26.49
1992-01-01 00:00:00,28.46
1992-02-01 00:00:00,27.02
1992-03-01 00:00:00,25.73
1992-04-01 00:00:00,23.32
1992-05-01 00:00:00,18.82
1992-06-01 00:00:00,15.01
1992-07-01 00:00:00,15.25
1992-08-01 00:00:00,16.63
1992-09-01 00:00:00,19.24
1992-10-01 00:00:00,22.09
1992-11-01 00:00:00,25.88
1992-12-01 00:00:00,26.56
1993-01-01 00:00:00,28.73
1993-02-01 00:00:00,27.2
1993-03-01 00:00:00,24.91
1993-04-01 00:00:00,22.06
1993-05-01 00:00:00,18.5
1993-06-01 00:00:00,15.16
1993-07-01 00:00:00,14.64
1993-08-01 00:00:00,15.64
1993-09-01 00:00:00,19.4
1993-10-01 00:00:00,23.27
1993-11-01 00:00:00,25.6
1993-12-01 00:00:00,28.01
1994-01-01 00:00:00,28.14
1994-02-01 00:00:00,26.77
1994-03-01 00:00:00,24.97
1994-04-01 00:00:00,21.37
1994-05-01 00:00:00,17.7
1994-06-01 00:00:00,15.44
1994-07-01 00:00:00,14.58
1994-08-01 00:00:00,17.09
1994-09-01 00:00:00,20.22
1994-10-01 00:00:00,22.62
1994-11-01 00:00:00,25.74
1994-12-01 00:00:00,26.63
1995-01-01 00:00:00,27.98
1995-02-01 00:00:00,27.54
1995-03-01 00:00:00,25.61
1995-04-01 00:00:00,21.85
1995-05-01 00:00:00,18.46
1995-06-01 00:00:00,17.03
1995-07-01 00:00:00,15.04
1995-08-01 00:00:00,16.55
1995-09-01 00:00:00,19.73
1995-10-01 00:00:00,23.17
1995-11-01 00:00:00,25.32
1995-12-01 00:00:00,27.04
1996-01-01 00:00:00,27.4
1996-02-01 00:00:00,27.96
1996-03-01 00:00:00,24.79
1996-04-01 00:00:00,22.09
1996-05-01 00:00:00,17.87
1996-06-01 00:00:00,14.96
1996-07-01 00:00:00,13.65
1996-08-01 00:00:00,15.83
1996-09-01 00:00:00,20.17
1996-10-01 00:00:00,23.21
1996-11-01 00:00:00,25.94
1996-12-01 00:00:00,27.94
1997-01-01 00:00:00,28.62
1997-02-01 00:00:00,28.45
1997-03-01 00:00:00,26.66
1997-04-01 00:00:00,22.43
1997-05-01 00:00:00,19.3
1997-06-01 00:00:00,15.56
1997-07-01 00:00:00,14.49
1997-08-01 00:00:00,17.4
1997-09-01 00:00:00,20.35
1997-10-01 00:00:00,23.31
1997-11-01 00:00:00,25.36
1997-12-01 00:00:00,27.13
1998-01-01 00:00:00,28.99
1998-02-01 00:00:00,27.2
1998-03-01 00:00:00,25.92
1998-04-01 00:00:00,21.07
1998-05-01 00:00:00,19.01
1998-06-01 00:00:00,15.44
1998-07-01 00:00:00,14.86
1998-08-01 00:00:00,16.72
1998-09-01 00:00:00,20.47
1998-10-01 00:00:00,23.21
1998-11-01 00:00:00,23.86
1998-12-01 00:00:00,25.99
1999-01-01 00:00:00,27.01
1999-02-01 00:00:00,27.12
1999-03-01 00:00:00,25.23
1999-04-01 00:00:00,21.76
1999-05-01 00:00:00,16.77
1999-06-01 00:00:00,14.22
1999-07-01 00:00:00,14.81
1999-08-01 00:00:00,15.91
1999-09-01 00:00:00,20.79
1999-10-01 00:00:00,22.25
1999-11-01 00:00:00,25.39
1999-12-01 00:00:00,26.99
2000-01-01 00:00:00,28.94
2000-02-01 00:00:00,27.42
2000-03-01 00:00:00,24.66
2000-04-01 00:00:00,22.09
2000-05-01 00:00:00,17.52
2000-06-01 00:00:00,15.69
2000-07-01 00:00:00,14.49
2000-08-01 00:00:00,15.94
2000-09-01 00:00:00,19.92
2000-10-01 00:00:00,21.42
2000-11-01 00:00:00,24.63
2000-12-01 00:00:00,26.2
2001-01-01 00:00:00,27.71
2001-02-01 00:00:00,26.4
2001-03-01 00:00:00,25.77
2001-04-01 00:00:00,23.64
2001-05-01 00:00:00,19.26
2001-06-01 00:00:00,15.33
2001-07-01 00:00:00,14.61
2001-08-01 00:00:00,16.15
2001-09-01 00:00:00,20.07
2001-10-01 00:00:00,23.53
2001-11-01 00:00:00,26.68
2001-12-01 00:00:00,27.86
2002-01-01 00:00:00,28.56
2002-02-01 00:00:00,27.97
2002-03-01 00:00:00,25.1
2002-04-01 00:00:00,22.77
2002-05-01 00:00:00,18.97
2002-06-01 00:00:00,15.75
2002-07-01 00:00:00,15.0
2002-08-01 00:00:00,16.37
2002-09-01 00:00:00,20.22
2002-10-01 00:00:00,22.13
2002-11-01 00:00:00,25.9
2002-12-01 00:00:00,27.9
2003-01-01 00:00:00,28.27
2003-02-01 00:00:00,27.98
2003-03-01 00:00:00,25.66
2003-04-01 00:00:00,22.89
2003-05-01 00:00:00,17.9
2003-06-01 00:00:00,15.65
2003-07-01 00:00:00,14.45
2003-08-01 00:00:00,15.78
2003-09-01 00:00:00,18.96
2003-10-01 00:00:00,24.29
2003-11-01 00:00:00,25.57
2003-12-01 00:00:00,27.46
2004-01-01 00:00:00,28.29
2004-02-01 00:00:00,27.78
2004-03-01 00:00:00,26.54
2004-04-01 00:00:00,24.37
2004-05-01 00:00:00,19.19
2004-06-01 00:00:00,15.88
2004-07-01 00:00:00,15.13
2004-08-01 00:00:00,16.2
2004-09-01 00:00:00,20.1
2004-10-01 00:00:00,23.6
2004-11-01 00:00:00,25.93
2004-12-01 00:00:00,27.82
2005-01-01 00:00:00,28.86
2005-02-01 00:00:00,27.6
2005-03-01 00:00:00,26.05
2005-04-01 00:00:00,21.22
2005-05-01 00:00:00,17.03
2005-06-01 00:00:00,13.8
2005-07-01 00:00:00,13.98
2005-08-01 00:00:00,16.77
2005-09-01 00:00:00,20.23
2005-10-01 00:00:00,23.84
2005-11-01 00:00:00,26.68
2005-12-01 00:00:00,27.0
2006-01-01 00:00:00,27.61
2006-02-01 00:00:00,28.51
2006-03-01 00:00:00,25.73
2006-04-01 00:00:00,22.71
2006-05-01 00:00:00,19.48
2006-06-01 00:00:00,13.38
2006-07-01 00:00:00,14.3
2006-08-01 00:00:00,16.69
2006-09-01 00:00:00,20.21
2006-10-01 00:00:00,23.71
2006-11-01 00:00:00,25.79
2006-12-01 00:00:00,26.87
2007-01-01 00:00:00,28.81
2007-02-01 00:00:00,26.5
2007-03-01 00:00:00,25.71
2007-04-01 00:00:00,21.44
2007-05-01 00:00:00,18.13
2007-06-01 00:00:00,15.69
2007-07-01 00:00:00,14.24
2007-08-01 00:00:00,14.88
2007-09-01 00:00:00,20.22
2007-10-01 00:00:00,23.98
2007-11-01 00:00:00,24.89
2007-12-01 00:00:00,26.87
2008-01-01 00:00:00,28.18
2008-02-01 00:00:00,27.41
2008-03-01 00:00:00,25.76
2008-04-01 00:00:00,22.33
2008-05-01 00:00:00,17.75
2008-06-01 00:00:00,15.38
2008-07-01 00:00:00,14.69
2008-08-01 00:00:00,17.76
2008-09-01 00:00:00,20.12
2008-10-01 00:00:00,22.83
2008-11-01 00:00:00,26.75
2008-12-01 00:00:00,27.66
2009-01-01 00:00:00,28.28
2009-02-01 00:00:00,27.59
2009-03-01 00:00:00,25.49
2009-04-01 00:00:00,22.92
2009-05-01 00:00:00,17.98
2009-06-01 00:00:00,14.91
2009-07-01 00:00:00,14.58
2009-08-01 00:00:00,15.57
2009-09-01 00:00:00,18.91
2009-10-01 00:00:00,21.91
2009-11-01 00:00:00,24.59
2009-12-01 00:00:00,26.24
2010-01-01 00:00:00,28.41
2010-02-01 00:00:00,26.68
2010-03-01 00:00:00,24.28
2010-04-01 00:00:00,21.45
2010-05-01 00:00:00,16.77
2010-06-01 00:00:00,14.48
2010-07-01 00:00:00,14.74
2010-08-01 00:00:00,16.9
2010-09-01 00:00:00,19.31
2010-10-01 00:00:00,23.04
2010-11-01 00:00:00,25.61
2010-12-01 00:00:00,26.7
2011-01-01 00:00:00,28.02
2011-02-01 00:00:00,26.87
2011-03-01 00:00:00,24.49
2011-04-01 00:00:00,22.05
2011-05-01 00:00:00,17.48
2011-06-01 00:00:00,14.56
2011-07-01 00:00:00,13.81
2011-08-01 00:00:00,16.25
2011-09-01 00:00:00,20.19
2011-10-01 00:00:00,23.44
2011-11-01 00:00:00,26.6
2011-12-01 00:00:00,28.17
2012-01-01 00:00:00,29.53
2012-02-01 00:00:00,27.95
2012-03-01 00:00:00,26.17
2012-04-01 00:00:00,23.11
2012-05-01 00:00:00,19.03
2012-06-01 00:00:00,15.7
2012-07-01 00:00:00,15.54
2012-08-01 00:00:00,17.5
2012-09-01 00:00:00,21.58
2012-10-01 00:00:00,24.04
2012-11-01 00:00:00,25.84
2012-12-01 00:00:00,27.69
2013-01-01 00:00:00,28.88
2013-02-01 00:00:00,27.41
2013-03-01 00:00:00,26.33
2013-04-01 00:00:00,23.11
2013-05-01 00:00:00,19.7
2013-06-01 00:00:00,15.54
2013-07-01 00:00:00,14.57
2013-08-01 00:00:00,16.09
2013-09-01 00:00:00,20.36
2013-10-01 00:00:00,24.55
2013-11-01 00:00:00,27.02
2013-12-01 00:00:00,27.95
2014-01-01 00:00:00,27.94
2014-02-01 00:00:00,28.91
2014-03-01 00:00:00,26.23
2014-04-01 00:00:00,21.43
2014-05-01 00:00:00,17.87
2014-06-01 00:00:00,16.27
2014-07-01 00:00:00,14.6
2014-08-01 00:00:00,16.56
2014-09-01 00:00:00,19.38
2014-10-01 00:00:00,24.84
2014-11-01 00:00:00,27.08
2014-12-01 00:00:00,28.01
2015-01-01 00:00:00,28.4
2015-02-01 00:00:00,28.32
2015-03-01 00:00:00,27.05
2015-04-01 00:00:00,23.87
2015-05-01 00:00:00,19.78
2015-06-01 00:00:00,16.23
2015-07-01 00:00:00,15.05
2015-08-01 00:00:00,16.34
2015-09-01 00:00:00,19.06
2015-10-01 00:00:00,22.27
2015-11-01 00:00:00,25.89
2015-12-01 00:00:00,27.69
2016-01-01 00:00:00,28.66
2016-02-01 00:00:00,27.79
2016-03-01 00:00:00,26.98
2016-04-01 00:00:00,22.07
2016-05-01 00:00:00,18.71
2016-06-01 00:00:00,15.44
2016-07-01 00:00:00,15.75
2016-08-01 00:00:00,16.89
2016-09-01 00:00:00,20.36
2016-10-01 00:00:00,24.03
2016-11-01 00:00:00,26.01
2016-12-01 00:00:00,28.16
2017-01-01 00:00:00,29.16
2017-02-01 00:00:00,28.06
2017-03-01 00:00:00,26.36
2017-04-01 00:00:00,24.0
2017-05-01 00:00:00,18.26
2017-06-01 00:00:00,15.27
2017-07-01 00:00:00,15.3
2017-08-01 00:00:00,15.87
2017-09-01 00:00:00,19.63
2017-10-01 00:00:00,24.32
2017-11-01 00:00:00,25.94
2017-12-01 00:00:00,28.81
2018-01-01 00:00:00,30.06
2018-02-01 00:00:00,28.27
2018-03-01 00:00:00,27.13
2018-04-01 00:00:00,23.03
2018-05-01 00:00:00,18.56
2018-06-01 00:00:00,15.22
2018-07-01 00:00:00,15.59
2018-08-01 00:00:00,16.08
2018-09-01 00:00:00,20.04
2018-10-01 00:00:00,24.51
2018-11-01 00:00:00,26.24
2018-12-01 00:00:00,29.79
2019-01-01 00:00:00,29.05
2019-02-01 00:00:00,28.16
2019-03-01 00:00:00,26.07
2019-04-01 00:00:00,23.49
2019-05-01 00:00:00,17.44
2019-06-01 00:00:00,15.99
2019-07-01 00:00:00,14.98
2019-08-01 00:00:00,17.08
2019-09-01 00:00:00,21.34
2019-10-01 00:00:00,23.54
2019-11-01 00:00:00,27.42
2019-12-01 00:00:00,27.25
